item_id,movie_title_raw,release_date,video_release_date,imdb_url,unknown,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,movie_title,release_year,rating_count,average_rating,rating_std,first_rated_time,last_rated_time,genre_count,decade_group,genre_list,genre_string,popularity_group,bayesian_average_rating,is_cold_start_item,is_popular_item,is_long_tail_item
1229,Poison Ivy II (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Poison%20Ivy%20II%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Poison Ivy II,1995.0,13,2.1538,1.1435,1997-09-21 18:53:47,1998-04-22 02:02:07,2,1990年代,"['drama', 'thriller']","drama, thriller",中等,2.9878,0,0,0
1230,Ready to Wear (Pret-A-Porter) (1994),1994-01-01,,http://us.imdb.com/Title?Pr%EAt-%E0-Porter+(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready to Wear (Pret-A-Porter),1994.0,18,1.8333,0.7859,1997-10-08 20:33:42,1998-04-02 01:15:37,1,1990年代,['comedy'],comedy,中等,2.7262,0,0,0
1231,Marked for Death (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Marked%20for%20Death%20(1990),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Marked for Death,1990.0,22,2.5,0.9129,1997-09-24 20:17:17,1998-02-26 19:50:12,2,1990年代,"['action', 'drama']","action, drama",中等,2.9904,0,0,0
1232,Madonna: Truth or Dare (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Madonna:%20Truth%20or%20Dare%20(1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Madonna: Truth or Dare,1991.0,17,2.4706,1.1246,1997-09-20 21:38:08,1998-04-02 01:07:08,1,1990年代,['documentary'],documentary,中等,3.0432,0,0,0
1233,Nénette et Boni (1996),1996-01-01,,http://us.imdb.com/Title?N%E9nette+et+Boni+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nénette et Boni,1996.0,6,3.5,1.5166,1997-11-14 05:47:01,1998-03-31 20:11:52,1,1990年代,['drama'],drama,冷门,3.523,0,0,1
1234,Chairman of the Board (1998),1998-01-01,,http://us.imdb.com/Title?Chairman+of+the+Board+(1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chairman of the Board,1998.0,8,2.375,1.598,1998-01-02 16:06:10,1998-04-16 00:16:15,1,1990年代,['comedy'],comedy,冷门,3.1999,0,0,1
1235,"Big Bang Theory, The (1994)",1994-01-01,,http://us.imdb.com/M/title-exact?imdb-title-109266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Big Bang Theory, The",1994.0,1,4.0,0.0,1998-03-31 20:17:34,1998-03-31 20:17:34,1,1990年代,['crime'],crime,冷门,3.5522,1,0,1
1236,"Other Voices, Other Rooms (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other Voices, Other Rooms",1997.0,1,3.0,0.0,1998-03-31 20:20:30,1998-03-31 20:20:30,1,1990年代,['drama'],drama,冷门,3.5046,1,0,1
1237,Twisted (1996),1996-01-01,,http://us.imdb.com/M/title-exact?imdb-title-117994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Twisted,1996.0,6,3.5,0.8367,1998-02-26 21:38:47,1998-04-02 06:18:26,2,1990年代,"['comedy', 'drama']","comedy, drama",冷门,3.523,0,0,1
1238,Full Speed (1996),1996-01-01,,http://us.imdb.com/M/title-exact?imdb-title-118230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Full Speed,1996.0,8,3.125,1.126,1997-12-27 18:49:55,1998-04-01 15:42:32,1,1990年代,['drama'],drama,冷门,3.4142,0,0,1
1239,Cutthroat Island (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Cutthroat%20Island%20(1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cutthroat Island,1995.0,18,2.4444,1.2472,1997-09-21 09:47:59,1998-04-17 05:24:36,3,1990年代,"['action', 'adventure', 'romance']","action, adventure, romance",中等,3.0157,0,0,0
1240,Ghost in the Shell (Kokaku kidotai) (1995),1996-04-12,,http://us.imdb.com/M/title-exact?Kokaku%20Kidotai%20(1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ghost in the Shell (Kokaku kidotai),1995.0,26,3.6538,1.3249,1997-09-20 22:17:32,1998-04-10 02:13:24,2,1990年代,"['animation', 'sci_fi']","animation, sci_fi",中等,3.5999,0,0,0
1241,"Van, The (1996)",1997-06-27,,http://us.imdb.com/M/title-exact?Van%2C%20The%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Van, The",1996.0,6,2.6667,1.2111,1997-12-04 16:07:22,1998-04-02 19:31:53,2,1990年代,"['comedy', 'drama']","comedy, drama",冷门,3.3307,0,0,1
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",1991-01-01,,"http://us.imdb.com/M/title-exact?Vieille%20qui%20marchait%20dans%20la%20mer,%20La%20(1991)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",1991.0,5,2.6,1.8166,1997-11-08 04:12:29,1998-03-02 00:08:04,1,1990年代,['comedy'],comedy,冷门,3.3439,1,0,1
1243,Night Flier (1997),1998-02-06,,http://us.imdb.com/M/title-exact?Night+Flier+(1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Night Flier,1997.0,7,3.7143,0.7559,1998-03-07 16:47:57,1998-04-03 20:44:04,1,1990年代,['horror'],horror,冷门,3.5777,0,0,1
1244,Metro (1997),1997-01-17,,http://us.imdb.com/M/title-exact?Metro%20(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metro,1997.0,36,2.9167,0.9373,1997-09-20 18:43:57,1998-04-02 06:47:40,1,1990年代,['action'],action,中等,3.1357,0,0,0
1245,Gridlock'd (1997),1997-01-29,,http://us.imdb.com/M/title-exact?Gridlock'd%20(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gridlock'd,1997.0,19,3.2105,1.3157,1997-09-20 20:24:51,1998-03-29 19:39:50,1,1990年代,['crime'],crime,中等,3.3743,0,0,0
1246,Bushwhacked (1995),1995-01-01,,http://us.imdb.com/Title?Bushwhacked+(1995/I),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bushwhacked,1995.0,7,1.5714,0.7868,1997-09-22 14:32:08,1998-04-17 18:44:47,1,1990年代,['comedy'],comedy,冷门,3.0221,0,0,1
1247,Bad Girls (1994),1994-01-01,,http://us.imdb.com/Title?Bad+Girls+(1994/I),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bad Girls,1994.0,6,1.8333,0.7528,1997-09-30 22:52:04,1998-03-31 22:41:50,1,1990年代,['western'],western,冷门,3.1383,0,0,1
1248,Blink (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Blink%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Blink,1994.0,19,3.0,0.7454,1997-09-24 07:53:54,1998-03-27 21:35:38,1,1990年代,['thriller'],thriller,中等,3.2717,0,0,0
1249,For Love or Money (1993),1993-01-01,,http://us.imdb.com/M/title-exact?For%20Love%20or%20Money%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,For Love or Money,1993.0,12,2.8333,0.8348,1997-10-01 22:09:53,1998-04-17 18:38:42,1,1990年代,['comedy'],comedy,中等,3.2686,0,0,0
1250,Best of the Best 3: No Turning Back (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Best%20of%20the%20Best%203:%20No%20Turning%20Back%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Best of the Best 3: No Turning Back,1995.0,6,1.5,0.8367,1997-09-26 04:24:15,1998-02-26 04:12:29,1,1990年代,['action'],action,冷门,3.0614,0,0,1
1251,A Chef in Love (1996),1997-04-25,,http://us.imdb.com/M/title-exact?Mille%20et%20une%20recettes%20du%20cuisinier%20amoureux%2C%20Les%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A Chef in Love,1996.0,8,4.125,0.8345,1997-09-27 01:56:17,1998-04-02 06:53:48,1,1990年代,['comedy'],comedy,冷门,3.6999,0,0,1
1252,"Contempt (Mépris, Le) (1963)",1997-06-27,,http://us.imdb.com/M/title-exact?M%E9pris%2C+Le+(1963),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Contempt (Mépris, Le)",1963.0,9,3.0,1.3229,1997-10-04 03:26:50,1998-04-02 06:54:26,1,1960年代,['drama'],drama,冷门,3.3654,0,0,1
1253,"Tie That Binds, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Tie%20That%20Binds,%20The%20(1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Tie That Binds, The",1995.0,7,2.4286,1.2724,1997-09-20 22:48:49,1998-04-17 03:43:49,1,1990年代,['thriller'],thriller,冷门,3.2443,0,0,1
1254,Gone Fishin' (1997),1997-05-30,,http://us.imdb.com/M/title-exact?Gone%20Fishin'%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Gone Fishin',1997.0,11,1.8182,0.8739,1997-10-01 18:34:55,1998-04-02 06:50:29,1,1990年代,['comedy'],comedy,中等,2.9225,0,0,0
1255,Broken English (1996),1997-05-02,,http://us.imdb.com/M/title-exact?Broken%20English%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Broken English,1996.0,8,2.25,1.0351,1997-10-08 08:22:12,1998-04-02 06:56:34,1,1990年代,['drama'],drama,冷门,3.1642,0,0,1
1256,"Designated Mourner, The (1997)",1997-05-23,,http://us.imdb.com/M/title-exact?Designated%20Mourner%2C%20The%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Designated Mourner, The",1997.0,3,2.0,1.0,1997-10-10 03:13:42,1998-04-02 06:57:10,1,1990年代,['drama'],drama,冷门,3.3303,1,0,1
1257,"Designated Mourner, The (1997)",1997-05-23,,http://us.imdb.com/M/title-exact?Designated%20Mourner%2C%20The%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Designated Mourner, The",1997.0,4,1.75,0.9574,1997-10-10 03:04:11,1998-04-02 06:57:10,1,1990年代,['drama'],drama,冷门,3.2332,1,0,1
1258,Trial and Error (1997),1997-05-30,,http://us.imdb.com/M/title-exact?Trial%20and%20Error%20%281997%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Trial and Error,1997.0,23,2.5217,1.1229,1997-09-23 08:21:35,1998-04-02 06:44:00,2,1990年代,"['comedy', 'romance']","comedy, romance",中等,2.9906,0,0,0
1259,Pie in the Sky (1995),1996-02-09,,http://us.imdb.com/M/title-exact?Pie%20in%20the%20Sky%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Pie in the Sky,1995.0,4,2.0,1.1547,1997-09-20 18:43:16,1998-02-10 15:18:06,2,1990年代,"['comedy', 'romance']","comedy, romance",冷门,3.2749,1,0,1
1260,Total Eclipse (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Total%20Eclipse%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Total Eclipse,1995.0,4,2.75,1.7078,1997-09-20 18:52:27,1998-01-23 09:13:55,1,1990年代,['drama'],drama,冷门,3.3999,1,0,1
1261,"Run of the Country, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Run%20of%20the%20Country,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Run of the Country, The",1995.0,4,3.25,1.5,1997-09-20 18:46:38,1998-02-02 05:30:13,1,1990年代,['drama'],drama,冷门,3.4832,1,0,1
1262,Walking and Talking (1996),1996-07-12,,http://us.imdb.com/M/title-exact?Walking%20and%20Talking%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Walking and Talking,1996.0,8,3.625,1.1877,1997-10-09 07:40:12,1998-04-22 02:43:39,1,1990年代,['romance'],romance,冷门,3.557,0,0,1
1263,Foxfire (1996),1996-08-23,,http://us.imdb.com/M/title-exact?Foxfire%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Foxfire,1996.0,15,2.9333,0.8837,1997-09-24 03:31:31,1998-04-11 22:52:22,1,1990年代,['drama'],drama,中等,3.2742,0,0,0
1264,Nothing to Lose (1994),1996-08-16,,http://us.imdb.com/M/title-exact?Nothing%20to%20Lose%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nothing to Lose,1994.0,7,3.2857,0.7559,1997-11-14 21:19:49,1998-03-26 19:16:55,1,1990年代,['drama'],drama,冷门,3.4666,0,0,1
1265,Star Maps (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Star+Maps+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Star Maps,1997.0,19,3.0526,1.2681,1997-10-18 01:37:41,1998-04-18 03:47:32,1,1990年代,['drama'],drama,中等,3.2973,0,0,0
1266,Bread and Chocolate (Pane e cioccolata) (1973),1973-01-01,,http://us.imdb.com/M/title-exact?Pane%20e%20Cioccolata%20(1973),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bread and Chocolate (Pane e cioccolata),1973.0,12,3.1667,1.4035,1997-09-26 21:20:43,1998-04-07 22:36:26,1,1970年代,['drama'],drama,中等,3.3937,0,0,0
1267,Clockers (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Clockers%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Clockers,1995.0,33,3.0,0.9014,1997-09-20 21:31:42,1998-04-17 03:31:46,1,1990年代,['drama'],drama,中等,3.1999,0,0,0
1268,Bitter Moon (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Lunes%20de%20fiel%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bitter Moon,1992.0,10,3.3,1.4181,1997-10-04 06:41:36,1998-04-18 15:45:57,1,1990年代,['drama'],drama,冷门,3.4532,0,0,1
1269,Love in the Afternoon (1957),1957-01-01,,http://us.imdb.com/M/title-exact?Love%20in%20the%20Afternoon%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Love in the Afternoon,1957.0,10,3.9,1.1005,1997-10-01 17:26:33,1998-04-15 17:52:45,2,1950年代,"['comedy', 'romance']","comedy, romance",冷门,3.6532,0,0,1
1270,Life with Mikey (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Life%20with%20Mikey%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Life with Mikey,1993.0,7,2.2857,0.9512,1997-10-03 21:46:30,1998-04-17 18:49:37,1,1990年代,['comedy'],comedy,冷门,3.2073,0,0,1
1271,North (1994),1994-01-01,,http://us.imdb.com/M/title-exact?North%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,North,1994.0,7,2.7143,0.9512,1997-09-30 22:53:19,1998-04-17 18:50:21,1,1990年代,['comedy'],comedy,冷门,3.3184,0,0,1
1272,Talking About Sex (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Talking%20About%20Sex%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Talking About Sex,1994.0,5,1.8,1.0954,1997-10-07 02:09:20,1997-11-18 17:45:54,2,1990年代,"['comedy', 'drama']","comedy, drama",冷门,3.1839,1,0,1
1273,Color of Night (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Color%20of%20Night%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Color of Night,1994.0,15,2.7333,0.9612,1997-09-20 22:50:23,1998-03-24 08:08:45,2,1990年代,"['drama', 'thriller']","drama, thriller",中等,3.1885,0,0,0
1274,Robocop 3 (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Robocop%203%20(1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Robocop 3,1993.0,11,1.7273,0.7862,1997-09-21 07:51:18,1998-04-20 14:39:39,2,1990年代,"['sci_fi', 'thriller']","sci_fi, thriller",中等,2.8902,0,0,0
1275,Killer (Bulletproof Heart) (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Killer%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Killer (Bulletproof Heart),1994.0,4,2.5,1.9149,1997-10-07 19:24:48,1998-01-30 19:02:20,1,1990年代,['thriller'],thriller,冷门,3.3582,1,0,1
1276,Sunset Park (1996),1996-04-26,,http://us.imdb.com/M/title-exact?Sunset%20Park%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sunset Park,1996.0,8,2.5,1.1952,1997-10-01 18:30:01,1998-03-10 01:17:59,1,1990年代,['drama'],drama,冷门,3.2356,0,0,1
1277,Set It Off (1996),1996-09-25,,http://us.imdb.com/M/title-exact?Set%20It%20Off%20(1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Set It Off,1996.0,19,3.4211,1.1213,1997-09-21 09:26:59,1998-03-29 19:45:36,2,1990年代,"['action', 'crime']","action, crime",中等,3.4769,0,0,0
1278,Selena (1997),1997-03-21,,http://us.imdb.com/M/title-exact?Selena%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Selena,1997.0,16,3.625,1.2583,1997-09-26 16:02:41,1998-04-02 06:41:18,2,1990年代,"['drama', 'musical']","drama, musical",中等,3.5721,0,0,0
1279,Wild America (1997),1997-07-04,,http://us.imdb.com/M/title-exact?Wild+America+(1997),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wild America,1997.0,9,2.8889,0.928,1997-09-26 10:48:23,1998-04-02 06:47:40,2,1990年代,"['adventure', 'children']","adventure, children",冷门,3.3309,0,0,1
1280,Gang Related (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Gang+Related+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gang Related,1997.0,16,2.6875,1.4477,1997-10-27 20:38:54,1998-04-22 22:27:12,1,1990年代,['crime'],crime,中等,3.1555,0,0,0
1281,Manny & Lo (1996),1996-07-26,,http://us.imdb.com/M/title-exact?Manny%20&%20Lo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Manny & Lo,1996.0,13,3.1538,1.0682,1997-11-08 04:27:21,1998-04-14 00:32:59,1,1990年代,['drama'],drama,中等,3.3817,0,0,0
1282,"Grass Harp, The (1995)",1996-10-11,,"http://us.imdb.com/M/title-exact?Grass%20Harp,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Grass Harp, The",1995.0,9,3.2222,1.3017,1997-09-26 17:50:34,1998-02-02 15:37:42,1,1990年代,['drama'],drama,冷门,3.4344,0,0,1
1283,Out to Sea (1997),1997-07-04,,http://us.imdb.com/M/title-exact?Out+to+Sea+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Out to Sea,1997.0,19,2.6842,1.1572,1997-09-26 10:48:23,1998-04-02 06:44:29,1,1990年代,['comedy'],comedy,中等,3.1179,0,0,0
1284,Before and After (1996),1996-02-23,,http://us.imdb.com/M/title-exact?Before%20and%20After%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Before and After,1996.0,26,2.8462,1.0077,1997-09-26 15:59:26,1998-04-02 20:51:35,2,1990年代,"['drama', 'mystery']","drama, mystery",中等,3.1434,0,0,0
1285,Princess Caraboo (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Princess%20Caraboo%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Princess Caraboo,1994.0,15,3.1333,0.6399,1997-10-06 22:35:30,1998-04-21 19:57:02,1,1990年代,['drama'],drama,中等,3.3599,0,0,0
1286,Shall We Dance? (1937),1937-01-01,,http://us.imdb.com/M/title-exact?Shall%20We%20Dance?%20(1937),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Shall We Dance?,1937.0,17,3.7059,1.1048,1997-10-05 15:29:42,1998-04-22 02:52:29,3,1930年代,"['comedy', 'musical', 'romance']","comedy, musical, romance",中等,3.6107,0,0,0
1287,Ed (1996),1996-03-08,,http://us.imdb.com/M/title-exact?Ed%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ed,1996.0,6,1.3333,0.5164,1997-10-01 18:38:25,1998-02-25 09:22:43,1,1990年代,['comedy'],comedy,冷门,3.023,0,0,1
1288,Denise Calls Up (1995),1996-03-29,,http://us.imdb.com/M/title-exact?Denise%20Calls%20Up%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Denise Calls Up,1995.0,7,3.0,1.4142,1997-10-10 22:21:54,1998-04-13 03:49:17,1,1990年代,['comedy'],comedy,冷门,3.3925,0,0,1
1289,Jack and Sarah (1995),1996-03-22,,http://us.imdb.com/M/title-exact?Jack%20and%20Sarah%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jack and Sarah,1995.0,7,2.1429,1.069,1997-09-26 11:01:00,1998-03-27 21:01:35,1,1990年代,['romance'],romance,冷门,3.1703,0,0,1
1290,Country Life (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Country%20Life%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Country Life,1994.0,2,1.5,0.7071,1997-09-26 11:18:52,1998-01-23 09:06:19,2,1990年代,"['drama', 'romance']","drama, romance",冷门,3.3453,1,0,1
1291,Celtic Pride (1996),1996-04-19,,http://us.imdb.com/M/title-exact?Celtic%20Pride%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celtic Pride,1996.0,15,2.2,1.0142,1997-09-26 18:15:08,1998-04-02 20:53:51,1,1990年代,['comedy'],comedy,中等,2.9599,0,0,0
1292,"Simple Wish, A (1997)",1997-07-11,,http://us.imdb.com/M/title-exact?Simple+Wish%2C+A+(1997),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Simple Wish, A",1997.0,3,1.6667,1.1547,1997-09-26 10:55:57,1998-04-02 06:48:20,2,1990年代,"['children', 'fantasy']","children, fantasy",冷门,3.2868,1,0,1
1293,Star Kid (1997),1998-01-16,,http://us.imdb.com/M/title-exact?imdb-title-120478,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Star Kid,1997.0,3,5.0,0.0,1997-12-27 19:15:48,1998-04-01 19:14:40,4,1990年代,"['adventure', 'children', 'fantasy', 'sci_fi']","adventure, children, fantasy, sci_fi",冷门,3.7216,1,0,1
1294,Ayn Rand: A Sense of Life (1997),1998-02-13,,http://us.imdb.com/Title?Ayn+Rand%3A+A+Sense+of+Life+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ayn Rand: A Sense of Life,1997.0,7,3.1429,1.5736,1998-03-05 03:11:47,1998-04-06 18:26:01,1,1990年代,['documentary'],documentary,冷门,3.4295,0,0,1
1295,Kicked in the Head (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Kicked+in+the+Head+(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Kicked in the Head,1997.0,7,2.5714,1.3973,1997-10-18 01:13:34,1997-12-30 20:13:33,2,1990年代,"['comedy', 'drama']","comedy, drama",冷门,3.2814,0,0,1
1296,Indian Summer (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Indian+Summer+(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Indian Summer,1996.0,20,3.25,1.2513,1997-09-28 01:08:55,1998-04-19 03:55:28,2,1990年代,"['comedy', 'drama']","comedy, drama",中等,3.3899,0,0,0
1297,Love Affair (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Love%20Affair%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Love Affair,1994.0,12,2.8333,1.1934,1997-10-03 22:08:25,1998-04-20 04:45:04,2,1990年代,"['drama', 'romance']","drama, romance",中等,3.2686,0,0,0
1298,"Band Wagon, The (1953)",1953-01-01,,"http://us.imdb.com/M/title-exact?Band%20Wagon,%20The%20(1953)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Band Wagon, The",1953.0,9,3.6667,1.118,1997-10-26 02:45:23,1998-04-08 23:49:33,2,1950年代,"['comedy', 'musical']","comedy, musical",冷门,3.5723,0,0,1
1299,Penny Serenade (1941),1941-01-01,,http://us.imdb.com/M/title-exact?Penny%20Serenade%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Penny Serenade,1941.0,8,3.0,0.9258,1997-10-27 17:55:05,1998-04-15 21:34:03,2,1940年代,"['drama', 'romance']","drama, romance",冷门,3.3785,0,0,1
1300,'Til There Was You (1997),1997-05-30,,http://us.imdb.com/Title?%27Til+There+Was+You+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,'Til There Was You,1997.0,9,2.3333,1.0,1997-09-27 00:02:36,1998-04-02 20:54:30,2,1990年代,"['drama', 'romance']","drama, romance",冷门,3.1585,0,0,1
1301,Stripes (1981),1981-01-01,,http://us.imdb.com/M/title-exact?Stripes+(1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripes,1981.0,5,3.8,0.8367,1997-11-05 20:00:19,1998-03-27 20:56:29,1,1980年代,['comedy'],comedy,冷门,3.5839,1,0,1
1302,Late Bloomers (1996),1997-06-06,,http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Late Bloomers,1996.0,5,3.4,1.6733,1997-09-21 03:48:23,1998-04-02 06:53:48,1,1990年代,['comedy'],comedy,冷门,3.5039,1,0,1
1303,"Getaway, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Getaway,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Getaway, The",1994.0,18,2.3333,0.9075,1997-09-21 09:47:59,1998-04-20 05:05:13,1,1990年代,['action'],action,中等,2.9631,0,0,0
1304,New York Cop (1996),1996-01-01,,http://us.imdb.com/Title?New+York+Cop+(1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,New York Cop,1996.0,2,2.5,2.1213,1998-04-16 14:51:17,1998-04-17 03:32:22,2,1990年代,"['action', 'crime']","action, crime",冷门,3.4362,1,0,1
