item_id,movie_title_raw,release_date,video_release_date,imdb_url,unknown,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,movie_title,release_year,rating_count,average_rating,rating_std,first_rated_time,last_rated_time,genre_count,decade_group,genre_list,genre_string,popularity_group,bayesian_average_rating
1276,Sunset Park (1996),1996-04-26,,http://us.imdb.com/M/title-exact?Sunset%20Park%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sunset Park,1996.0,8,2.5,1.1952286093343936,1997-10-01 18:30:01,1998-03-10 01:17:59,1,1990s,['drama'],drama,Cold,3.235614285714286
1277,Set It Off (1996),1996-09-25,,http://us.imdb.com/M/title-exact?Set%20It%20Off%20(1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Set It Off,1996.0,19,3.4210526315789473,1.1212983285105118,1997-09-21 09:26:59,1998-03-29 19:45:36,2,1990s,"['action', 'crime']","action, crime",Medium,3.476851282051282
1278,Selena (1997),1997-03-21,,http://us.imdb.com/M/title-exact?Selena%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Selena,1997.0,16,3.625,1.2583057392117916,1997-09-26 16:02:41,1998-04-02 06:41:18,2,1990s,"['drama', 'musical']","drama, musical",Medium,3.5721444444444446
1279,Wild America (1997),1997-07-04,,http://us.imdb.com/M/title-exact?Wild+America+(1997),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wild America,1997.0,9,2.888888888888889,0.927960727138337,1997-09-26 10:48:23,1998-04-02 06:47:40,2,1990s,"['adventure', 'children']","adventure, children",Cold,3.330937931034483
1280,Gang Related (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Gang+Related+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gang Related,1997.0,16,2.6875,1.4476993242152645,1997-10-27 20:38:54,1998-04-22 22:27:12,1,1990s,['crime'],crime,Medium,3.155477777777778
1281,Manny & Lo (1996),1996-07-26,,http://us.imdb.com/M/title-exact?Manny%20&%20Lo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Manny & Lo,1996.0,13,3.1538461538461537,1.0681880176381129,1997-11-08 04:27:21,1998-04-14 00:32:59,1,1990s,['drama'],drama,Medium,3.381733333333334
1282,"Grass Harp, The (1995)",1996-10-11,,"http://us.imdb.com/M/title-exact?Grass%20Harp,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Grass Harp, The",1995.0,9,3.2222222222222223,1.3017082793177759,1997-09-26 17:50:34,1998-02-02 15:37:42,1,1990s,['drama'],drama,Cold,3.434386206896552
1283,Out to Sea (1997),1997-07-04,,http://us.imdb.com/M/title-exact?Out+to+Sea+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Out to Sea,1997.0,19,2.6842105263157894,1.1572300058975775,1997-09-26 10:48:23,1998-04-02 06:44:29,1,1990s,['comedy'],comedy,Medium,3.117876923076923
1284,Before and After (1996),1996-02-23,,http://us.imdb.com/M/title-exact?Before%20and%20After%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Before and After,1996.0,26,2.8461538461538463,1.0076629473115577,1997-09-26 15:59:26,1998-04-02 20:51:35,2,1990s,"['drama', 'mystery']","drama, mystery",Medium,3.143417391304348
1285,Princess Caraboo (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Princess%20Caraboo%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Princess Caraboo,1994.0,15,3.1333333333333333,0.6399404734221844,1997-10-06 22:35:30,1998-04-21 19:57:02,1,1990s,['drama'],drama,Medium,3.35992
1286,Shall We Dance? (1937),1937-01-01,,http://us.imdb.com/M/title-exact?Shall%20We%20Dance?%20(1937),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Shall We Dance?,1937.0,17,3.7058823529411766,1.1048023512348795,1997-10-05 15:29:42,1998-04-22 02:52:29,3,1930s,"['comedy', 'musical', 'romance']","comedy, musical, romance",Medium,3.6107351351351356
1287,Ed (1996),1996-03-08,,http://us.imdb.com/M/title-exact?Ed%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ed,1996.0,6,1.3333333333333333,0.5163977794943222,1997-10-01 18:38:25,1998-02-25 09:22:43,1,1990s,['comedy'],comedy,Cold,3.022969230769231
1288,Denise Calls Up (1995),1996-03-29,,http://us.imdb.com/M/title-exact?Denise%20Calls%20Up%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Denise Calls Up,1995.0,7,3.0,1.4142135623730951,1997-10-10 22:21:54,1998-04-13 03:49:17,1,1990s,['comedy'],comedy,Cold,3.392488888888889
1289,Jack and Sarah (1995),1996-03-22,,http://us.imdb.com/M/title-exact?Jack%20and%20Sarah%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jack and Sarah,1995.0,7,2.142857142857143,1.0690449676496976,1997-09-26 11:01:00,1998-03-27 21:01:35,1,1990s,['romance'],romance,Cold,3.1702666666666666
1290,Country Life (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Country%20Life%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Country Life,1994.0,2,1.5,0.7071067811865476,1997-09-26 11:18:52,1998-01-23 09:06:19,2,1990s,"['drama', 'romance']","drama, romance",Cold,3.3453272727272725
1291,Celtic Pride (1996),1996-04-19,,http://us.imdb.com/M/title-exact?Celtic%20Pride%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celtic Pride,1996.0,15,2.2,1.01418510567422,1997-09-26 18:15:08,1998-04-02 20:53:51,1,1990s,['comedy'],comedy,Medium,2.9599200000000003
1292,"Simple Wish, A (1997)",1997-07-11,,http://us.imdb.com/M/title-exact?Simple+Wish%2C+A+(1997),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Simple Wish, A",1997.0,3,1.6666666666666667,1.1547005383792517,1997-09-26 10:55:57,1998-04-02 06:48:20,2,1990s,"['children', 'fantasy']","children, fantasy",Cold,3.286834782608696
1293,Star Kid (1997),1998-01-16,,http://us.imdb.com/M/title-exact?imdb-title-120478,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Star Kid,1997.0,3,5.0,0.0,1997-12-27 19:15:48,1998-04-01 19:14:40,4,1990s,"['adventure', 'children', 'fantasy', 'sci_fi']","adventure, children, fantasy, sci_fi",Cold,3.721617391304348
1294,Ayn Rand: A Sense of Life (1997),1998-02-13,,http://us.imdb.com/Title?Ayn+Rand%3A+A+Sense+of+Life+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ayn Rand: A Sense of Life,1997.0,7,3.142857142857143,1.5735915849388864,1998-03-05 03:11:47,1998-04-06 18:26:01,1,1990s,['documentary'],documentary,Cold,3.429525925925926
1295,Kicked in the Head (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Kicked+in+the+Head+(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Kicked in the Head,1997.0,7,2.5714285714285716,1.3972762620115438,1997-10-18 01:13:34,1997-12-30 20:13:33,2,1990s,"['comedy', 'drama']","comedy, drama",Cold,3.2813777777777777
1296,Indian Summer (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Indian+Summer+(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Indian Summer,1996.0,20,3.25,1.2513150976809202,1997-09-28 01:08:55,1998-04-19 03:55:28,2,1990s,"['comedy', 'drama']","comedy, drama",Medium,3.38993
1297,Love Affair (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Love%20Affair%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Love Affair,1994.0,12,2.8333333333333335,1.1934162828797101,1997-10-03 22:08:25,1998-04-20 04:45:04,2,1990s,"['drama', 'romance']","drama, romance",Medium,3.2686625
1298,"Band Wagon, The (1953)",1953-01-01,,"http://us.imdb.com/M/title-exact?Band%20Wagon,%20The%20(1953)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Band Wagon, The",1953.0,9,3.6666666666666665,1.118033988749895,1997-10-26 02:45:23,1998-04-08 23:49:33,2,1950s,"['comedy', 'musical']","comedy, musical",Cold,3.5723172413793103
1299,Penny Serenade (1941),1941-01-01,,http://us.imdb.com/M/title-exact?Penny%20Serenade%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Penny Serenade,1941.0,8,3.0,0.9258200997725516,1997-10-27 17:55:05,1998-04-15 21:34:03,2,1940s,"['drama', 'romance']","drama, romance",Cold,3.378471428571429
1300,'Til There Was You (1997),1997-05-30,,http://us.imdb.com/Title?%27Til+There+Was+You+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,'Til There Was You,1997.0,9,2.3333333333333335,0.9999999999999999,1997-09-27 00:02:36,1998-04-02 20:54:30,2,1990s,"['drama', 'romance']","drama, romance",Cold,3.1585241379310345
1301,Stripes (1981),1981-01-01,,http://us.imdb.com/M/title-exact?Stripes+(1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripes,1981.0,5,3.8,0.8366600265340756,1997-11-05 20:00:19,1998-03-27 20:56:29,1,1980s,['comedy'],comedy,Cold,3.583888
1302,Late Bloomers (1996),1997-06-06,,http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Late Bloomers,1996.0,5,3.4,1.6733200530681511,1997-09-21 03:48:23,1998-04-02 06:53:48,1,1990s,['comedy'],comedy,Cold,3.5038880000000003
1303,"Getaway, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Getaway,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Getaway, The",1994.0,18,2.3333333333333335,0.9074852129730301,1997-09-21 09:47:59,1998-04-20 05:05:13,1,1990s,['action'],action,Medium,2.9630842105263158
1304,New York Cop (1996),1996-01-01,,http://us.imdb.com/Title?New+York+Cop+(1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,New York Cop,1996.0,2,2.5,2.1213203435596424,1998-04-16 14:51:17,1998-04-17 03:32:22,2,1990s,"['action', 'crime']","action, crime",Cold,3.4362363636363638
1305,National Lampoon's Senior Trip (1995),1995-01-01,,http://us.imdb.com/M/title-exact?National%20Lampoon's%20Senior%20Trip%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,National Lampoon's Senior Trip,1995.0,7,2.4285714285714284,1.1338934190276817,1997-09-24 07:39:26,1998-04-16 14:53:38,1,1990s,['comedy'],comedy,Cold,3.244340740740741
1306,Delta of Venus (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Delta%20of%20Venus%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Delta of Venus,1994.0,2,3.0,2.8284271247461903,1998-01-23 09:08:49,1998-04-16 14:53:05,1,1990s,['drama'],drama,Cold,3.4816909090909087
1307,Carmen Miranda: Bananas Is My Business (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Carmen%20Miranda:%20Bananas%20Is%20My%20Business%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Carmen Miranda: Bananas Is My Business,1994.0,2,1.5,0.7071067811865476,1998-01-23 09:08:49,1998-04-16 14:51:17,1,1990s,['documentary'],documentary,Cold,3.3453272727272725
1308,Babyfever (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Babyfever%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Babyfever,1994.0,2,1.0,0.0,1998-01-23 09:05:36,1998-04-16 14:51:47,2,1990s,"['comedy', 'drama']","comedy, drama",Cold,3.299872727272727
1309,"Very Natural Thing, A (1974)",1974-01-01,,"http://us.imdb.com/M/title-exact?Very%20Natural%20Thing,%20A%20(1974)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Very Natural Thing, A",1974.0,1,1.0,0.0,1998-04-16 14:52:21,1998-04-16 14:52:21,1,1970s,['drama'],drama,Cold,3.409390476190476
1310,"Walk in the Sun, A (1945)",1945-01-01,,"http://us.imdb.com/M/title-exact?Walk%20in%20the%20Sun,%20A%20(1945)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Walk in the Sun, A",1945.0,1,3.0,0.0,1998-04-16 14:53:04,1998-04-16 14:53:04,1,1940s,['drama'],drama,Cold,3.5046285714285714
1311,Waiting to Exhale (1995),1996-01-15,,http://us.imdb.com/M/title-exact?Waiting%20to%20Exhale%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Waiting to Exhale,1995.0,16,2.5,1.2649110640673518,1997-09-28 21:42:19,1998-03-29 18:21:53,2,1990s,"['comedy', 'drama']","comedy, drama",Medium,3.0721444444444446
1312,"Pompatus of Love, The (1996)",1996-07-26,,"http://us.imdb.com/M/title-exact?Pompatus%20of%20Love,%20The%20(1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pompatus of Love, The",1996.0,7,3.0,1.1547005383792515,1997-11-08 04:12:29,1998-04-03 18:40:32,2,1990s,"['comedy', 'drama']","comedy, drama",Cold,3.392488888888889
1313,Palmetto (1998),1998-02-20,,http://us.imdb.com/M/title-exact?Palmetto+(1998),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Palmetto,1998.0,14,3.142857142857143,1.231455852429764,1998-02-22 13:48:14,1998-04-14 16:46:02,3,1990s,"['film_noir', 'mystery', 'thriller']","film_noir, mystery, thriller",Medium,3.370505882352941
1314,Surviving the Game (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Surviving%20the%20Game%20(1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Surviving the Game,1994.0,11,2.4545454545454546,0.8201995322647243,1997-09-20 23:00:12,1998-04-17 03:29:10,3,1990s,"['action', 'adventure', 'thriller']","action, adventure, thriller",Medium,3.1482967741935486
1315,Inventing the Abbotts (1997),1997-04-04,,http://us.imdb.com/M/title-exact?Inventing%20the%20Abbotts%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Inventing the Abbotts,1997.0,23,3.130434782608696,0.9678630550241252,1997-09-26 16:00:11,1998-04-22 16:57:00,2,1990s,"['drama', 'romance']","drama, romance",Medium,3.316213953488372
1316,"Horse Whisperer, The (1998)",1997-12-25,,http://us.imdb.com/M/title-exact?imdb-title-119314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Horse Whisperer, The",1998.0,7,2.7142857142857144,1.7043362064926935,1997-12-29 00:54:43,1998-04-15 19:07:32,1,1990s,['drama'],drama,Cold,3.318414814814815
1317,"Journey of August King, The (1995)",1996-03-22,,"http://us.imdb.com/M/title-exact?Journey%20of%20August%20King,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Journey of August King, The",1995.0,4,2.0,1.4142135623730951,1997-11-08 04:08:06,1998-01-23 10:02:26,1,1990s,['drama'],drama,Cold,3.274883333333334
1318,Catwalk (1995),1996-06-07,,http://us.imdb.com/Title?Catwalk+(1995/I),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Catwalk,1995.0,3,1.3333333333333333,0.5773502691896258,1997-11-08 04:12:29,1998-01-23 10:03:09,1,1990s,['documentary'],documentary,Cold,3.2433565217391305
1319,"Neon Bible, The (1995)",1996-03-01,,"http://us.imdb.com/M/title-exact?Neon%20Bible,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Neon Bible, The",1995.0,4,1.75,0.9574271077563381,1997-11-08 04:08:40,1998-03-30 19:23:40,1,1990s,['drama'],drama,Cold,3.233216666666667
1320,Homage (1995),1996-05-03,,http://us.imdb.com/M/title-exact?Homage%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Homage,1995.0,1,1.0,0.0,1997-11-08 04:11:19,1997-11-08 04:11:19,1,1990s,['drama'],drama,Cold,3.409390476190476
1321,Open Season (1996),1996-05-10,,http://us.imdb.com/Title?Open+Season+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Open Season,1996.0,2,2.5,2.1213203435596424,1997-11-08 04:10:00,1998-03-02 02:44:31,1,1990s,['comedy'],comedy,Cold,3.4362363636363638
1322,Metisse (Café au Lait) (1993),1993-01-01,,http://us.imdb.com/Title?M%E9tisse+(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Metisse (Café au Lait),1993.0,6,2.3333333333333335,0.816496580927726,1997-10-26 15:00:01,1998-02-15 06:20:41,1,1990s,['comedy'],comedy,Cold,3.253738461538462
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",1994-01-01,,http://us.imdb.com/M/title-exact?Wu%20Kui%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Wooden Man's Bride, The (Wu Kui)",1994.0,3,2.6666666666666665,1.5275252316519468,1997-11-08 04:08:39,1998-03-30 19:03:08,1,1990s,['drama'],drama,Cold,3.4172695652173912
1324,Loaded (1994),1996-04-12,,http://us.imdb.com/M/title-exact?Loaded%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Loaded,1994.0,5,2.4,1.140175425099138,1997-10-05 06:18:28,1998-03-10 01:14:33,2,1990s,"['drama', 'thriller']","drama, thriller",Cold,3.303888
1325,August (1996),1996-04-12,,http://us.imdb.com/M/title-exact?August%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,1996.0,1,1.0,0.0,1997-11-08 04:20:16,1997-11-08 04:20:16,1,1990s,['drama'],drama,Cold,3.409390476190476
1326,Boys (1996),1996-05-10,,http://us.imdb.com/M/title-exact?Boys%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Boys,1996.0,6,3.3333333333333335,1.2110601416389966,1997-11-06 22:20:38,1998-01-26 00:50:59,1,1990s,['drama'],drama,Cold,3.4845076923076927
1327,Captives (1994),1994-09-16,,http://us.imdb.com/Title?Captives+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Captives,1994.0,3,2.3333333333333335,1.5275252316519465,1997-10-25 19:38:01,1998-03-10 01:26:50,1,1990s,['drama'],drama,Cold,3.3737913043478263
1328,Of Love and Shadows (1994),1996-05-10,,http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Of Love and Shadows,1994.0,6,3.1666666666666665,1.3291601358251257,1997-11-08 04:10:40,1998-03-17 06:28:52,1,1990s,['drama'],drama,Cold,3.4460461538461544
1329,"Low Life, The (1994)",1996-05-10,,"http://us.imdb.com/Title?Low+Life,+The+(1994/I)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Low Life, The",1994.0,1,1.0,0.0,1997-11-08 04:10:40,1997-11-08 04:10:40,1,1990s,['drama'],drama,Cold,3.409390476190476
1330,An Unforgettable Summer (1994),1994-01-01,,http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,An Unforgettable Summer,1994.0,4,2.5,1.0,1997-11-08 04:07:32,1998-04-08 23:32:23,1,1990s,['drama'],drama,Cold,3.358216666666667
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",1995-01-01,,http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",1995.0,4,3.0,1.4142135623730951,1997-10-27 23:41:13,1997-11-13 16:47:25,1,1990s,['documentary'],documentary,Cold,3.4415500000000003
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1993-01-01,,http://us.imdb.com/M/title-exact?En%20compagnie%20d'Antonin%20Artaud%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993.0,2,2.0,1.4142135623730951,1997-11-08 04:11:18,1998-03-06 10:41:28,1,1990s,['drama'],drama,Cold,3.390781818181818
1333,Midnight Dancers (Sibak) (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Sibak%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Midnight Dancers (Sibak),1994.0,5,2.8,1.0954451150103321,1997-10-27 23:40:15,1998-03-03 06:13:38,2,1990s,"['comedy', 'drama']","comedy, drama",Cold,3.3838880000000002
1334,Somebody to Love (1994),1996-06-14,,http://us.imdb.com/Title?Somebody+to+Love+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Somebody to Love,1994.0,2,1.0,0.0,1997-11-08 04:10:40,1998-01-23 10:03:09,1,1990s,['drama'],drama,Cold,3.299872727272727
1335,American Buffalo (1996),1996-09-13,,http://us.imdb.com/M/title-exact?American%20Buffalo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,American Buffalo,1996.0,11,2.6363636363636362,1.1200649331826502,1997-09-23 18:13:53,1998-02-07 06:35:25,1,1990s,['drama'],drama,Medium,3.2128129032258066
1336,Kazaam (1996),1996-07-17,,http://us.imdb.com/M/title-exact?Kazaam%20(1996),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Kazaam,1996.0,10,1.8,0.9189365834726815,1997-09-26 18:25:53,1998-01-24 01:48:40,3,1990s,"['children', 'comedy', 'fantasy']","children, comedy, fantasy",Cold,2.95324
1337,Larger Than Life (1996),1996-11-01,,http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Larger Than Life,1996.0,9,2.3333333333333335,1.0,1997-09-20 21:28:50,1998-02-17 19:56:20,1,1990s,['comedy'],comedy,Cold,3.1585241379310345
1338,Two Deaths (1995),1996-08-09,,http://us.imdb.com/Title?Two+Deaths+(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Two Deaths,1995.0,4,2.25,1.5000000000000002,1997-11-08 04:10:40,1998-02-02 04:56:33,1,1990s,['drama'],drama,Cold,3.3165500000000003
1339,Stefano Quantestorie (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Stefano Quantestorie,1993.0,1,1.0,0.0,1997-11-08 04:08:06,1997-11-08 04:08:06,2,1990s,"['comedy', 'drama']","comedy, drama",Cold,3.409390476190476
1340,"Crude Oasis, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Crude%20Oasis,%20The%20(1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Crude Oasis, The",1995.0,1,1.0,0.0,1997-11-08 04:10:40,1997-11-08 04:10:40,1,1990s,['romance'],romance,Cold,3.409390476190476
1341,Hedd Wyn (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Hedd%20Wyn%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hedd Wyn,1992.0,1,1.0,0.0,1997-11-08 04:09:29,1997-11-08 04:09:29,1,1990s,['drama'],drama,Cold,3.409390476190476
1342,"Convent, The (Convento, O) (1995)",1996-06-14,,"http://us.imdb.com/M/title-exact?Convento,%20O%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Convent, The (Convento, O)",1995.0,2,2.5,2.1213203435596424,1997-11-08 04:09:28,1997-11-26 18:48:32,1,1990s,['drama'],drama,Cold,3.4362363636363638
1343,Lotto Land (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Lotto%20Land%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lotto Land,1995.0,1,1.0,0.0,1997-11-08 04:09:59,1997-11-08 04:09:59,1,1990s,['drama'],drama,Cold,3.409390476190476
1344,"Story of Xinghua, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Story%20of%20Xinghua,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Story of Xinghua, The",1993.0,5,3.2,1.4832396974191326,1997-11-08 04:10:40,1998-03-30 18:29:33,1,1990s,['drama'],drama,Cold,3.4638880000000003
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",1994-01-01,,http://us.imdb.com/M/title-exact?Tianguo%20Niezi%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Day the Sun Turned Cold, The (Tianguo niezi)",1994.0,2,2.0,1.4142135623730951,1997-11-08 04:09:28,1998-02-23 00:18:56,1,1990s,['drama'],drama,Cold,3.390781818181818
1346,Dingo (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Dingo%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dingo,1992.0,5,2.4,1.3416407864998738,1997-11-08 04:08:06,1998-01-23 10:03:10,1,1990s,['drama'],drama,Cold,3.303888
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",1958-01-01,,http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ballad of Narayama, The (Narayama Bushiko)",1958.0,4,2.75,1.707825127659933,1997-10-19 01:54:07,1998-03-31 15:08:47,1,1950s,['drama'],drama,Cold,3.399883333333334
1348,Every Other Weekend (1990),1990-01-01,,http://us.imdb.com/Title?Un+week-end+sur+deux+(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Every Other Weekend,1990.0,1,1.0,0.0,1997-11-08 04:10:00,1997-11-08 04:10:00,1,1990s,['drama'],drama,Cold,3.409390476190476
1349,Mille bolle blu (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Mille%20bolle%20blu%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mille bolle blu,1993.0,1,1.0,0.0,1997-11-08 04:11:18,1997-11-08 04:11:18,1,1990s,['comedy'],comedy,Cold,3.409390476190476
1350,Crows and Sparrows (1949),1949-01-01,,http://us.imdb.com/Title?Wuya+yu+maque+(1949),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crows and Sparrows,1949.0,2,1.5,0.7071067811865476,1997-10-26 15:12:52,1997-11-08 04:08:40,1,1940s,['drama'],drama,Cold,3.3453272727272725
1351,Lover's Knot (1996),1996-07-12,,http://us.imdb.com/M/title-exact?Lover's%20Knot%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lover's Knot,1996.0,3,2.0,1.0,1997-11-08 04:09:28,1998-03-04 04:08:59,1,1990s,['comedy'],comedy,Cold,3.330313043478261
