user_id,age,gender,occupation,zip_code,rating_count,average_rating,rating_std,first_rating_time,last_rating_time,active_span_days,age_group,activity_group
605,33,M,engineer,33716,90,3.7555555555555555,1.1927789392852715,1997-11-12 20:05:01,1997-12-01 22:42:56,19,25-34,Medium Activity
606,28,M,programmer,63044,236,3.9661016949152543,0.88420853793113,1997-10-23 21:25:31,1998-03-05 22:35:08,133,25-34,High Activity
607,49,F,healthcare,02154,37,3.8378378378378377,0.6877303054053769,1998-01-04 01:56:39,1998-01-04 02:16:20,0,45-54,Low Activity
608,22,M,other,10003,163,3.6748466257668713,1.2366992886923338,1997-11-24 20:11:12,1997-11-24 21:49:10,0,18-24,High Activity
609,13,F,student,55106,28,2.392857142857143,1.7499055152119818,1998-02-07 23:37:17,1998-02-08 00:04:41,0,Under 18,Low Activity
610,22,M,student,21227,75,3.7333333333333334,1.0696467380140713,1998-02-28 21:52:44,1998-02-28 22:13:20,0,18-24,Medium Activity
611,46,M,librarian,77008,42,3.8333333333333335,1.1024731989810657,1998-04-03 20:41:12,1998-04-03 20:46:39,0,45-54,Medium Activity
612,36,M,educator,79070,27,3.3703703703703702,0.966681402775979,1997-09-27 01:37:46,1997-09-27 01:54:16,0,35-44,Low Activity
613,37,F,marketing,29678,28,4.321428571428571,0.8629652337776966,1998-03-30 03:05:11,1998-03-30 03:10:10,0,35-44,Low Activity
614,54,M,educator,80227,39,3.128205128205128,1.1045238836017506,1997-11-13 23:27:10,1997-11-13 23:57:32,0,45-54,Low Activity
615,38,M,educator,27705,103,3.8640776699029127,1.0940887845225573,1997-11-13 18:58:20,1997-11-13 19:26:51,0,35-44,Medium Activity
616,55,M,scientist,50613,43,3.627906976744186,0.7874992309581578,1998-03-30 02:20:47,1998-03-30 02:28:39,0,55+,Medium Activity
617,27,F,writer,11201,108,2.6203703703703702,1.3375776165274955,1998-01-03 00:48:31,1998-01-03 01:09:07,0,25-34,Medium Activity
618,15,F,student,44212,216,3.287037037037037,0.9793298698450463,1998-03-31 01:15:27,1998-03-31 02:05:29,0,Under 18,High Activity
619,17,M,student,44134,89,3.50561797752809,1.2713950418341298,1998-01-28 02:12:17,1998-01-28 02:25:41,0,Under 18,Medium Activity
620,18,F,writer,81648,110,3.827272727272727,1.0123919438010298,1998-03-15 18:26:51,1998-03-15 18:59:01,0,18-24,Medium Activity
621,17,M,student,60402,171,3.5497076023391814,1.0525249343982779,1997-09-22 21:10:14,1998-03-21 21:59:49,180,Under 18,High Activity
622,25,M,programmer,14850,228,3.3903508771929824,1.1424118006033632,1997-12-20 03:50:30,1997-12-21 02:55:41,0,25-34,High Activity
623,50,F,educator,60187,45,3.7333333333333334,1.0531338514599695,1998-03-27 20:55:07,1998-03-27 21:45:12,0,45-54,Medium Activity
624,19,M,student,30067,141,3.5319148936170213,0.7516951461231921,1997-11-17 18:36:32,1998-04-07 15:03:00,140,18-24,High Activity
625,27,M,programmer,20723,106,3.4339622641509435,0.7305427587567804,1998-03-30 12:56:01,1998-04-08 16:49:58,9,25-34,Medium Activity
626,23,M,scientist,19807,32,2.34375,1.536845848252297,1997-11-05 23:07:22,1998-02-18 03:35:22,104,18-24,Low Activity
627,24,M,engineer,08034,181,3.292817679558011,1.0839246155199822,1997-11-14 17:42:19,1997-11-14 18:19:17,0,18-24,High Activity
628,13,M,none,94306,27,4.703703703703703,0.7240279857964915,1997-11-29 04:16:21,1997-11-29 04:19:27,0,Under 18,Low Activity
629,46,F,other,44224,121,4.082644628099174,0.9881529643692495,1997-11-21 12:37:19,1997-11-21 13:10:52,0,45-54,High Activity
630,26,F,healthcare,55408,108,3.324074074074074,1.0574939844613922,1998-01-24 18:19:35,1998-01-25 19:20:30,1,25-34,Medium Activity
631,18,F,student,38866,20,3.1,0.9119095061289914,1998-02-26 03:48:35,1998-02-26 03:55:51,0,18-24,Low Activity
632,18,M,student,55454,118,3.6610169491525424,1.022986569353573,1997-11-13 21:34:03,1997-11-13 22:22:57,0,18-24,High Activity
633,35,M,programmer,55414,58,3.310344827586207,0.7540974982736658,1997-09-27 01:37:13,1997-10-18 22:09:54,21,35-44,Medium Activity
634,39,M,engineer,T8H1N,135,3.3703703703703702,0.9521440122224452,1997-10-01 17:58:22,1998-03-24 22:51:23,174,35-44,High Activity
635,22,M,other,23237,34,3.264705882352941,1.081772494129546,1997-11-07 04:56:27,1997-11-07 05:09:06,0,18-24,Low Activity
636,47,M,educator,48043,20,4.45,0.8255779474818965,1998-04-01 16:29:15,1998-04-01 16:49:31,0,45-54,Low Activity
637,30,M,other,74101,104,2.4903846153846154,1.1986658627969689,1997-12-23 17:38:12,1997-12-23 19:32:53,0,25-34,Medium Activity
638,45,M,engineer,01940,67,3.537313432835821,1.0346769106161977,1997-10-12 22:18:24,1997-10-12 22:38:37,0,45-54,Medium Activity
639,42,F,librarian,12065,148,2.9594594594594597,1.1421329751999814,1998-03-30 06:15:14,1998-03-30 07:38:52,0,35-44,High Activity
640,20,M,student,61801,109,4.229357798165138,0.8123243687434021,1997-09-20 17:41:00,1998-03-16 02:09:04,176,18-24,Medium Activity
641,24,M,student,60626,40,4.125,0.7905694150420949,1997-11-12 21:23:26,1997-11-12 21:32:45,0,18-24,Low Activity
642,18,F,student,95521,318,3.6226415094339623,1.1629357242940628,1998-01-24 00:31:05,1998-04-10 20:44:11,76,18-24,High Activity
643,39,M,scientist,55122,206,3.737864077669903,0.7958571393868671,1998-04-01 15:39:00,1998-04-13 21:22:11,12,35-44,High Activity
644,51,M,retired,63645,42,4.0,0.6246950475544243,1998-03-05 05:32:08,1998-03-05 05:58:33,0,45-54,Medium Activity
645,27,M,programmer,53211,122,3.959016393442623,0.8566467490287909,1998-04-08 16:08:28,1998-04-08 17:15:28,0,25-34,High Activity
646,17,F,student,51250,38,2.9473684210526314,0.6954434098279423,1998-02-26 21:26:32,1998-02-26 21:39:40,0,Under 18,Low Activity
647,40,M,educator,45810,58,3.8275862068965516,0.6526042575706927,1997-10-11 00:43:48,1997-10-13 20:58:41,2,35-44,Medium Activity
648,43,M,engineer,91351,297,3.259259259259259,1.274803955565374,1997-12-15 18:35:26,1998-01-15 17:14:26,30,35-44,High Activity
649,20,M,student,39762,24,3.7916666666666665,0.9770927002733858,1998-04-01 14:16:54,1998-04-01 14:24:55,0,18-24,Low Activity
650,42,M,engineer,83814,311,3.1543408360128615,0.7963457667560405,1998-03-31 18:28:05,1998-04-01 00:07:17,0,35-44,High Activity
651,65,M,retired,02903,21,3.2857142857142856,1.3835771443203717,1997-11-12 15:34:40,1997-11-21 15:37:12,9,55+,Low Activity
652,35,M,other,22911,22,3.1363636363636362,1.0371873387954442,1997-12-19 21:27:37,1997-12-19 21:36:23,0,35-44,Low Activity
653,31,M,executive,55105,283,2.6925795053003534,1.1793952305275976,1997-11-06 22:00:18,1998-04-22 20:14:51,166,25-34,High Activity
654,27,F,student,78739,147,3.687074829931973,1.0904487017161593,1998-02-19 04:35:52,1998-03-09 13:50:20,18,25-34,High Activity
655,50,F,healthcare,60657,685,2.908029197080292,0.7327009229017918,1998-02-14 02:52:00,1998-04-19 16:11:23,64,45-54,High Activity
656,48,M,educator,10314,24,2.5416666666666665,1.1025333147551268,1998-04-11 18:12:23,1998-04-11 18:29:19,0,45-54,Low Activity
657,26,F,none,78704,29,3.2413793103448274,1.214647874129815,1998-01-08 05:28:11,1998-01-08 06:33:12,0,25-34,Low Activity
658,33,M,programmer,92626,71,3.732394366197183,0.8098985206074232,1997-09-24 23:58:13,1997-09-25 00:45:19,0,25-34,Medium Activity
659,31,M,educator,54248,191,3.7905759162303663,0.8448700823490547,1998-03-28 00:27:29,1998-03-31 23:36:40,3,25-34,High Activity
660,26,M,student,77380,224,2.5848214285714284,0.9713113341661183,1998-03-29 18:51:02,1998-04-14 02:27:36,15,25-34,High Activity
661,28,M,programmer,98121,121,3.9173553719008263,0.9090909090909091,1997-10-05 00:56:37,1998-04-22 21:37:03,199,25-34,High Activity
662,55,M,librarian,19102,23,3.869565217391304,0.9678630550241248,1997-11-26 18:37:45,1997-11-26 19:03:26,0,55+,Low Activity
663,26,M,other,19341,158,3.5316455696202533,0.9076524354854493,1998-03-10 00:58:35,1998-03-10 01:37:49,0,25-34,High Activity
664,30,M,engineer,94115,166,3.746987951807229,0.938643424651683,1997-10-10 22:38:12,1997-10-29 19:07:28,18,25-34,High Activity
665,25,M,administrator,55412,142,3.4788732394366195,0.7784172873077155,1998-01-08 20:04:10,1998-01-13 13:22:00,4,25-34,High Activity
666,44,M,administrator,61820,245,3.6653061224489796,0.7907122283335019,1997-11-21 18:58:22,1997-11-26 18:24:54,4,35-44,High Activity
667,35,M,librarian,01970,47,3.9574468085106385,1.020601843085323,1998-03-27 21:33:24,1998-03-27 21:46:46,0,35-44,Medium Activity
668,29,F,writer,10016,46,3.5217391304347827,1.0485785179053406,1997-12-07 19:40:12,1998-03-19 23:14:45,102,25-34,Medium Activity
669,37,M,other,20009,100,3.38,1.1701679064531418,1998-03-29 14:42:52,1998-04-14 10:38:30,15,35-44,Medium Activity
670,30,M,technician,21114,46,3.847826086956522,1.03209369308428,1997-10-27 17:41:10,1997-10-27 18:08:51,0,25-34,Medium Activity
671,21,M,programmer,91919,124,3.5806451612903225,1.155381710715585,1997-09-27 18:53:22,1998-01-09 19:47:01,104,18-24,High Activity
672,54,F,administrator,90095,29,3.2413793103448274,1.1229798501497543,1997-11-17 17:24:20,1997-11-17 18:01:12,0,45-54,Low Activity
673,51,M,educator,22906,35,3.8857142857142857,0.9932545604469881,1998-03-01 21:15:42,1998-03-01 21:26:27,0,45-54,Low Activity
674,13,F,student,55337,41,3.658536585365854,0.9901958416788311,1998-02-18 00:38:16,1998-02-18 00:56:26,0,Under 18,Low Activity
675,34,M,other,28814,34,3.7058823529411766,1.360245338047201,1998-03-10 00:07:11,1998-03-10 00:35:51,0,25-34,Low Activity
676,30,M,programmer,32712,77,3.5844155844155843,1.4631495350302353,1998-04-16 00:07:04,1998-04-16 00:32:38,0,25-34,Medium Activity
677,20,M,other,99835,49,3.5918367346938775,1.3832083379312206,1998-01-19 06:26:06,1998-03-08 23:27:51,48,18-24,Medium Activity
678,50,M,educator,61462,28,3.4285714285714284,0.9973509887241274,1997-11-14 21:50:54,1997-11-14 22:03:09,0,45-54,Low Activity
679,20,F,student,54302,62,3.661290322580645,0.9741502961950708,1998-01-09 02:24:20,1998-01-11 03:28:03,2,18-24,Medium Activity
680,33,M,lawyer,90405,38,4.0,0.7710996009560597,1997-10-14 07:59:02,1997-10-17 08:01:52,3,25-34,Low Activity
681,44,F,marketing,97208,22,3.227272727272727,1.4778303975702642,1998-01-21 19:02:50,1998-01-21 19:13:29,0,35-44,Low Activity
682,23,M,programmer,55128,399,3.137844611528822,1.0142434692862141,1998-02-26 18:13:34,1998-02-26 20:10:10,0,18-24,High Activity
683,42,M,librarian,23509,75,3.2266666666666666,1.0210399221002684,1998-04-22 22:04:24,1998-04-22 23:10:03,0,35-44,Medium Activity
684,28,M,student,55414,86,3.488372093023256,0.92982207085406,1997-10-02 16:42:54,1997-11-05 20:38:22,34,25-34,Medium Activity
685,32,F,librarian,55409,20,2.05,0.7591546545162482,1997-11-13 18:57:23,1997-11-13 20:05:40,0,25-34,Low Activity
686,32,M,educator,26506,71,4.563380281690141,0.8739466208968729,1997-11-14 21:37:25,1997-11-14 22:42:17,0,25-34,Medium Activity
687,31,F,healthcare,27713,21,3.4761904761904763,0.8728715609439697,1998-01-13 00:30:20,1998-01-13 00:48:02,0,25-34,Low Activity
688,37,F,administrator,60476,24,4.833333333333333,0.6370220572706061,1998-01-07 06:10:25,1998-01-07 06:15:51,0,35-44,Low Activity
689,25,M,other,45439,36,3.8333333333333335,1.230563169563316,1997-10-12 16:43:26,1997-11-11 01:25:43,29,25-34,Low Activity
690,35,M,salesman,63304,115,3.1478260869565218,1.0780381650379605,1997-12-03 19:27:17,1997-12-03 20:22:44,0,35-44,High Activity
691,34,M,educator,60089,32,4.21875,1.156590512196614,1997-09-29 14:21:08,1997-09-29 14:29:55,0,25-34,Low Activity
692,34,M,engineer,18053,40,3.275,0.876692502300404,1997-10-15 20:20:33,1997-10-15 22:26:21,0,25-34,Low Activity
693,43,F,healthcare,85210,154,3.1363636363636362,0.9570391555917186,1997-09-28 21:15:36,1998-03-06 07:05:54,158,35-44,High Activity
694,60,M,programmer,06365,157,4.1528662420382165,0.6421678538411444,1997-10-01 17:20:53,1997-10-01 18:37:30,0,55+,High Activity
695,26,M,writer,38115,38,3.289473684210526,1.3132977830089907,1998-03-02 02:29:27,1998-03-02 02:38:12,0,25-34,Low Activity
696,55,M,other,94920,29,3.9310344827586206,1.222732142223151,1998-02-02 07:12:58,1998-02-02 07:30:17,0,55+,Low Activity
697,25,M,other,77042,105,3.7142857142857144,1.2688144505364485,1997-12-20 12:37:11,1997-12-20 13:00:24,0,25-34,Medium Activity
698,28,F,programmer,06906,127,2.84251968503937,1.1298630121376334,1998-02-01 20:38:47,1998-02-01 21:29:05,0,25-34,High Activity
699,44,M,other,96754,149,3.1476510067114094,0.7386605749248462,1997-11-07 05:47:55,1998-04-21 06:42:21,165,35-44,High Activity
700,17,M,student,76309,21,3.6666666666666665,0.7302967433402214,1998-01-11 04:38:43,1998-01-11 04:53:40,0,Under 18,Low Activity
701,51,F,librarian,56321,33,4.212121212121212,0.7398300378117159,1998-04-01 16:01:28,1998-04-01 16:13:48,0,45-54,Low Activity
702,37,M,other,89104,31,2.4516129032258065,1.524001524002286,1998-01-25 22:28:26,1998-01-25 22:36:15,0,35-44,Low Activity
703,26,M,educator,49512,47,3.5319148936170213,1.0601694661455172,1997-09-26 02:47:56,1997-09-26 03:04:09,0,25-34,Medium Activity
704,51,F,librarian,91105,90,3.7777777777777777,1.025273630538771,1998-04-01 02:09:55,1998-04-01 02:45:26,0,45-54,Medium Activity
705,21,F,student,54494,114,3.710526315789474,1.1345240646560355,1997-12-29 20:19:07,1997-12-30 21:55:03,1,18-24,High Activity
706,23,M,student,55454,29,3.310344827586207,1.198315730987875,1997-12-01 17:22:25,1997-12-01 17:31:22,0,18-24,Low Activity
707,56,F,librarian,19146,236,3.4957627118644066,1.025205247145122,1997-11-13 16:35:10,1998-03-16 00:28:41,122,55+,High Activity
708,26,F,homemaker,96349,105,3.2,1.2664304773046777,1997-10-20 05:25:35,1998-04-16 09:36:25,178,25-34,Medium Activity
709,21,M,other,N4T1A,138,3.572463768115942,1.0100782737568534,1997-11-18 09:42:49,1997-11-18 10:39:33,0,18-24,High Activity
710,19,M,student,92020,86,3.697674418604651,0.8126900493294289,1997-12-14 01:33:43,1998-01-02 01:45:02,19,18-24,Medium Activity
711,22,F,student,15203,221,3.8597285067873304,1.0194730896408453,1997-10-07 00:51:28,1998-03-14 21:30:48,158,18-24,High Activity
712,22,F,student,54901,162,3.765432098765432,0.9091884981534077,1997-09-20 04:28:02,1997-10-07 19:10:07,17,18-24,High Activity
713,42,F,other,07204,30,2.966666666666667,0.8899179866642238,1998-03-02 23:38:59,1998-03-02 23:45:37,0,35-44,Low Activity
714,26,M,engineer,55343,44,3.522727272727273,1.0452247196597189,1998-04-17 01:16:26,1998-04-17 01:54:52,0,25-34,Medium Activity
715,21,M,technician,91206,167,3.3832335329341316,1.0627115066369839,1997-10-04 10:41:14,1997-10-04 11:39:31,0,18-24,High Activity
716,36,F,administrator,44265,269,3.8884758364312266,1.0414081223096205,1997-11-17 18:49:59,1997-11-17 20:12:35,0,35-44,High Activity
717,24,M,technician,84105,93,3.7096774193548385,1.1284911546463299,1998-01-12 21:46:39,1998-01-13 18:12:52,0,18-24,Medium Activity
718,42,M,technician,64118,39,3.6923076923076925,1.055158909305437,1997-12-28 22:31:09,1997-12-30 02:45:53,1,35-44,Low Activity
719,37,F,other,V0R2H,67,3.1044776119402986,1.2077317627912323,1997-10-20 01:27:39,1998-03-03 03:54:24,134,35-44,Medium Activity
720,49,F,administrator,16506,30,3.966666666666667,0.7648904962570575,1998-03-30 12:56:48,1998-03-30 13:11:00,0,45-54,Low Activity
721,24,F,entertainment,11238,168,3.5357142857142856,1.02011421893577,1997-10-18 00:41:09,1997-10-18 06:09:49,0,18-24,High Activity
722,50,F,homemaker,17331,42,3.619047619047619,0.8249872416568828,1998-03-30 17:45:45,1998-03-30 18:17:56,0,45-54,Medium Activity
723,26,M,executive,94403,22,3.272727272727273,0.9351250581921514,1997-11-25 22:59:06,1997-11-25 23:07:34,0,25-34,Low Activity
724,31,M,executive,40243,85,2.164705882352941,1.316986629207983,1998-01-02 16:03:16,1998-01-02 16:24:28,0,25-34,Medium Activity
725,21,M,student,91711,25,3.8,0.9574271077563382,1997-10-06 02:08:20,1997-10-06 02:58:49,0,18-24,Low Activity
726,25,F,administrator,80538,24,3.0,1.285369173834303,1998-03-13 22:33:24,1998-03-16 22:39:58,3,25-34,Low Activity
727,25,M,student,78741,322,3.0372670807453415,1.0315170375959097,1998-01-02 02:27:46,1998-01-02 04:02:40,0,25-34,High Activity
728,58,M,executive,94306,26,3.576923076923077,0.7575263387144726,1997-11-13 17:35:32,1997-11-13 17:50:46,0,55+,Low Activity
729,19,M,student,56567,21,2.857142857142857,1.236354087052503,1998-04-22 23:02:29,1998-04-22 23:10:38,0,18-24,Low Activity
730,31,F,scientist,32114,38,3.236842105263158,1.172528119326639,1997-11-23 18:31:10,1997-11-23 18:42:49,0,25-34,Low Activity
731,41,F,educator,70403,83,3.3855421686746987,1.4384216053242287,1998-01-30 16:50:40,1998-01-30 19:14:12,0,35-44,Medium Activity
732,28,F,other,98405,20,3.7,1.380312702938989,1997-12-20 03:45:52,1997-12-20 03:56:41,0,25-34,Low Activity
733,44,F,other,60630,107,3.02803738317757,1.0591732618364733,1997-11-14 19:16:51,1997-11-14 21:54:26,0,35-44,Medium Activity
734,25,F,other,63108,64,3.609375,1.0175786307904022,1998-03-27 18:05:37,1998-03-27 19:13:48,0,25-34,Medium Activity
735,29,F,healthcare,85719,53,3.3207547169811322,0.9761302109243647,1997-10-12 23:06:01,1997-10-12 23:28:17,0,25-34,Medium Activity
736,48,F,writer,94618,24,3.0,1.4142135623730954,1997-11-05 05:41:05,1997-11-05 05:56:05,0,45-54,Low Activity
737,30,M,programmer,98072,33,3.9696969696969697,1.0150384378451047,1998-01-09 02:57:24,1998-01-09 03:07:26,0,25-34,Low Activity
738,35,M,technician,95403,148,3.675675675675676,0.8347570114996574,1997-09-27 08:20:42,1998-04-19 03:56:10,203,35-44,High Activity
739,35,M,technician,73162,35,3.6,1.5377600210543065,1998-02-07 04:17:00,1998-02-08 17:31:55,1,35-44,Low Activity
740,25,F,educator,22206,20,3.4,0.9947229183096801,1997-11-14 15:51:21,1997-11-14 15:59:47,0,25-34,Low Activity
741,25,M,writer,63108,104,3.4615384615384617,1.042058054427684,1998-03-27 17:01:10,1998-04-01 19:24:07,5,25-34,Medium Activity
742,35,M,student,29210,26,3.4615384615384617,1.10383945320936,1997-12-01 19:46:30,1997-12-05 15:33:26,3,35-44,Low Activity
743,31,M,programmer,92660,35,3.6857142857142855,1.1053726699605877,1997-12-04 23:14:27,1997-12-04 23:27:41,0,25-34,Low Activity
744,35,M,marketing,47024,27,3.8518518518518516,0.8639668665167354,1997-12-03 17:33:36,1997-12-03 18:05:57,0,35-44,Low Activity
745,42,M,writer,55113,60,3.1,1.2979775663361306,1997-11-21 14:27:55,1997-11-21 14:51:45,0,35-44,Medium Activity
746,25,M,engineer,19047,67,3.6417910447761193,1.0105727829382496,1998-01-17 22:12:45,1998-01-17 22:23:44,0,25-34,Medium Activity
747,19,M,other,93612,293,4.054607508532423,1.1334368269243595,1998-02-28 03:54:51,1998-03-01 06:36:18,1,18-24,High Activity
748,28,M,administrator,94720,108,3.7222222222222223,0.7833946419966338,1997-11-13 20:48:01,1997-11-13 21:10:54,0,25-34,Medium Activity
749,33,M,other,80919,305,3.622950819672131,0.9556606702445617,1997-11-06 19:57:45,1997-12-22 15:30:05,45,25-34,High Activity
750,28,M,administrator,32303,33,3.090909090909091,1.0417424214878035,1997-11-13 18:29:15,1997-11-13 18:37:51,0,25-34,Low Activity
751,24,F,other,90034,168,3.5416666666666665,1.0714261952259552,1998-02-10 18:16:27,1998-04-20 22:59:05,69,18-24,High Activity
752,60,M,retired,21201,73,3.2054794520547945,1.2128811440989617,1998-03-29 21:43:11,1998-03-29 21:54:51,0,55+,Medium Activity
753,56,M,salesman,91206,57,3.5964912280701755,1.1931298744240324,1998-04-01 02:52:15,1998-04-01 03:46:19,0,55+,Medium Activity
754,59,F,librarian,62901,34,3.3823529411764706,0.8881272732418118,1997-11-13 19:55:47,1997-11-13 20:15:16,0,55+,Low Activity
755,44,F,educator,97007,38,3.1052631578947367,1.2689530411989784,1997-12-19 22:12:54,1997-12-19 22:22:21,0,35-44,Low Activity
756,30,F,none,90247,109,3.1926605504587156,0.9857978928558091,1997-09-21 07:21:42,1997-09-24 19:28:38,3,25-34,Medium Activity
757,26,M,student,55104,166,3.3674698795180724,0.7650879820644023,1998-02-25 21:47:43,1998-02-26 05:01:26,0,25-34,High Activity
758,27,M,student,53706,357,3.876750700280112,1.0257595579964816,1997-11-27 23:10:30,1998-03-08 03:38:40,100,25-34,High Activity
759,20,F,student,68503,32,4.0625,0.9482581654734625,1997-09-25 22:48:06,1997-12-07 06:43:11,72,18-24,Low Activity
760,35,F,other,14211,41,3.2439024390243905,1.199593427059311,1997-10-01 00:29:53,1997-11-03 04:08:37,33,35-44,Low Activity
761,17,M,student,97302,66,2.8484848484848486,1.42766538034248,1997-10-07 01:59:45,1997-10-07 02:19:58,0,Under 18,Medium Activity
762,32,M,administrator,95050,21,3.0476190476190474,1.6874889770363088,1997-11-05 08:33:30,1997-11-05 08:46:34,0,25-34,Low Activity
763,27,M,scientist,02113,129,3.7829457364341086,0.8835408195691704,1997-11-07 15:01:41,1997-11-07 17:26:49,0,25-34,High Activity
764,27,F,educator,62903,109,3.688073394495413,0.8787327544951481,1997-10-07 14:01:40,1997-10-13 14:18:09,6,25-34,Medium Activity
765,31,M,student,33066,23,4.086956521739131,1.1246431142310664,1997-11-24 04:31:02,1997-11-24 04:50:34,0,25-34,Low Activity
766,42,M,other,10960,175,3.354285714285714,0.8374643094618012,1998-03-31 01:14:40,1998-03-31 02:22:14,0,35-44,High Activity
767,70,M,engineer,00000,37,4.4324324324324325,0.5548042968541319,1998-04-01 20:28:31,1998-04-01 20:38:15,0,55+,Low Activity
768,29,M,administrator,12866,64,3.265625,1.1580249675187602,1997-11-14 16:10:20,1998-03-02 00:30:11,107,25-34,Medium Activity
769,39,M,executive,06927,29,3.0689655172413794,1.0327160611969717,1998-01-21 22:41:50,1998-01-21 23:19:36,0,35-44,Low Activity
770,28,M,student,14216,64,4.296875,0.8670271686118668,1997-10-04 13:26:08,1997-10-11 19:26:56,7,25-34,Medium Activity
771,26,M,student,15232,70,3.7142857142857144,1.3421036606852859,1997-11-27 19:33:55,1998-02-05 01:03:49,69,25-34,Medium Activity
772,50,M,writer,27105,33,4.0,0.8291561975888501,1997-10-07 18:54:02,1998-03-04 16:29:01,147,45-54,Low Activity
773,20,M,student,55414,161,3.279503105590062,1.2000582284009365,1998-02-27 00:09:03,1998-02-27 00:50:18,0,18-24,High Activity
774,30,M,student,80027,224,2.0580357142857144,1.1408547179671948,1998-02-27 05:03:12,1998-02-27 06:03:57,0,25-34,High Activity
775,46,M,executive,90036,28,3.7857142857142856,0.7867957924694431,1998-03-27 21:05:41,1998-03-27 21:11:11,0,45-54,Low Activity
776,30,M,librarian,51157,105,3.466666666666667,1.1186071925756829,1998-04-03 18:36:39,1998-04-20 12:59:19,16,25-34,Medium Activity
777,63,M,programmer,01810,36,4.055555555555555,1.2408394495995603,1997-10-04 15:32:17,1997-10-04 15:57:50,0,55+,Low Activity
778,34,M,student,01960,65,2.953846153846154,1.2302282464898693,1998-03-23 16:28:30,1998-04-03 04:35:01,10,25-34,Medium Activity
779,31,M,student,K7L5J,37,3.918918918918919,0.7593263966019992,1997-09-29 02:47:34,1997-10-21 17:22:05,22,25-34,Low Activity
780,49,M,programmer,94560,55,3.8727272727272726,1.0895895498789383,1998-03-31 16:48:21,1998-03-31 17:08:45,0,45-54,Medium Activity
781,20,M,student,48825,42,3.7857142857142856,1.2790185697409404,1997-11-15 22:38:15,1997-11-15 22:53:07,0,18-24,Medium Activity
782,21,F,artist,33205,232,2.788793103448276,0.8794204655777045,1998-04-02 06:14:57,1998-04-02 06:57:10,0,18-24,High Activity
783,30,M,marketing,77081,30,3.8666666666666667,0.8603661343041528,1998-01-09 06:11:14,1998-01-09 06:19:47,0,25-34,Low Activity
784,47,M,administrator,91040,39,3.8461538461538463,0.6703675950928769,1998-03-31 23:29:48,1998-03-31 23:44:55,0,45-54,Low Activity
785,32,M,engineer,23322,27,3.7037037037037037,0.8234456132997964,1997-11-13 16:28:57,1997-11-13 16:45:27,0,25-34,Low Activity
786,36,F,engineer,01754,117,3.871794871794872,0.8860845832053306,1997-12-23 01:46:11,1997-12-23 02:32:16,0,35-44,High Activity
787,18,F,student,98620,57,3.1403508771929824,1.0596258856520353,1998-03-04 02:36:47,1998-03-04 02:56:33,0,18-24,Medium Activity
788,51,M,administrator,05779,249,3.3413654618473894,0.9069266066950178,1997-11-30 05:22:06,1997-11-30 06:38:11,0,45-54,High Activity
789,29,M,other,55420,33,3.6666666666666665,1.050793351076541,1997-11-24 00:39:02,1997-11-24 00:47:17,0,25-34,Low Activity
790,27,M,technician,80913,231,3.017316017316017,0.9911142958937371,1998-01-10 19:34:38,1998-04-11 14:32:54,90,25-34,High Activity
791,31,M,educator,20064,25,3.8,1.118033988749895,1997-11-13 19:05:07,1997-11-13 19:12:18,0,25-34,Low Activity
792,40,M,programmer,12205,47,3.127659574468085,0.849987756346493,1997-10-26 23:47:11,1997-10-27 00:07:02,0,35-44,Medium Activity
793,22,M,student,85281,55,3.5090909090909093,0.7667325399895247,1997-09-24 12:19:44,1997-09-24 12:41:04,0,18-24,Medium Activity
794,32,M,educator,57197,39,4.3076923076923075,0.7310355363903913,1998-03-27 21:29:16,1998-03-27 22:07:43,0,25-34,Low Activity
795,30,M,programmer,08610,159,3.1320754716981134,0.8867035206361137,1997-11-26 14:22:12,1998-01-02 20:51:57,37,25-34,High Activity
796,32,F,writer,33755,358,3.600558659217877,1.0557033157792088,1998-04-15 03:24:52,1998-04-22 21:19:18,7,25-34,High Activity
797,44,F,other,62522,26,2.6538461538461537,1.231009591914139,1997-11-13 16:35:57,1997-11-13 16:48:55,0,35-44,Low Activity
798,40,F,writer,64131,239,3.3263598326359833,0.9315748233443449,1997-09-26 15:16:21,1997-11-25 18:47:57,60,35-44,High Activity
799,49,F,administrator,19716,24,4.0,0.8340576562282991,1997-11-11 13:07:48,1997-11-11 13:14:37,0,45-54,Low Activity
800,25,M,programmer,55337,28,3.75,0.6454972243679027,1998-02-16 16:19:30,1998-02-16 16:36:20,0,25-34,Low Activity
801,22,M,writer,92154,26,4.038461538461538,1.1482428046635165,1998-03-19 18:37:25,1998-03-19 18:45:50,0,18-24,Low Activity
802,35,M,administrator,34105,75,3.493333333333333,0.9638511342572611,1997-10-04 17:02:12,1997-10-04 17:31:43,0,35-44,Medium Activity
803,70,M,administrator,78212,33,3.090909090909091,1.4440316037840975,1997-11-20 19:36:32,1997-11-20 19:53:24,0,55+,Low Activity
804,39,M,educator,61820,332,3.6656626506024095,0.803858809461866,1997-11-13 17:03:20,1997-11-13 18:57:56,0,35-44,High Activity
805,27,F,other,20009,273,3.347985347985348,1.2125892810388905,1997-11-19 20:21:19,1998-01-26 20:14:16,67,25-34,High Activity
806,27,M,marketing,11217,140,3.642857142857143,0.967615392493494,1997-12-17 18:48:33,1997-12-17 20:30:14,0,25-34,High Activity
